source_commit,source_path,source_hash,target_path,classification,license_origin,reason,tests_to_port,status
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/scripts/run_architecture_capability_owner_boundary.py,sha256:38c20838cabfc1c0ad9ca503c29fd1b27cf74f0d3ee022cbca4c0fba0b951919,-,defer,novelos-repository:license-unverified,仅作为迁移参考，不进入 V1 生产包,documentation-review,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/scripts/run_architecture_stage7_owner_shadow.py,sha256:5a541f5d9e0fc34ef3b01a43b57260e0aa8bc5120f92f28d96e9ec2c498e5d83,-,defer,novelos-repository:license-unverified,仅作为迁移参考，不进入 V1 生产包,documentation-review,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/scripts/run_architecture_stage7_owner_shadow_review.py,sha256:6abe96238215a8089606216d3c19a3a726dad96994001fac0a80e97917b3bbed,-,defer,novelos-repository:license-unverified,仅作为迁移参考，不进入 V1 生产包,documentation-review,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/scripts/run_architecture_stage7_shadow.py,sha256:f091b98e4fe67c90781884fe5b0b15346309cfa59faeb1193ab14cff3929596d,-,defer,novelos-repository:license-unverified,仅作为迁移参考，不进入 V1 生产包,documentation-review,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/scripts/run_architecture_stage7_style_shadow.py,sha256:aebb1fc1a3a7dc227e23b1290dde3fcaab6dd5f3d37786c760f73e6c51b6593f,-,defer,novelos-repository:license-unverified,仅作为迁移参考，不进入 V1 生产包,documentation-review,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/scripts/run_autonomous_architecture_representative_downstream.py,sha256:b3058c77633bff2e914da43281475b7f9485ec89e7e4b6aaf8db78b9846e28f0,-,defer,novelos-repository:license-unverified,仅作为迁移参考，不进入 V1 生产包,documentation-review,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/scripts/run_autonomous_architecture_representative_selection.py,sha256:ba25d1d459f1a593e6316964a0458c1e82918aa205be3142e22ee0d03018d077,-,defer,novelos-repository:license-unverified,仅作为迁移参考，不进入 V1 生产包,documentation-review,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/scripts/run_autonomous_baseline.py,sha256:93848a840cacdaa4a88b0200c9b76148f34304bff657d7e7aa2cacf8db1cd2dd,-,defer,novelos-repository:license-unverified,仅作为迁移参考，不进入 V1 生产包,documentation-review,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/scripts/run_autonomous_context_downstream.py,sha256:08c96af3517aeaa3693fd70b07886686a357b79dca6691574d7ee5076010e4a7,-,defer,novelos-repository:license-unverified,仅作为迁移参考，不进入 V1 生产包,documentation-review,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/scripts/run_autonomous_context_evidence_selection.py,sha256:c75ad64519aeb872a957a94a0610a9492628995f4a3617645e73b99ecb69dae3,-,defer,novelos-repository:license-unverified,仅作为迁移参考，不进入 V1 生产包,documentation-review,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/scripts/run_autonomous_continuity_closure.py,sha256:5fd8e2efe2a7280de8f07bf0ea6fce56fba09851837cba2fd98d7156e70cdd5f,-,defer,novelos-repository:license-unverified,仅作为迁移参考，不进入 V1 生产包,documentation-review,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/scripts/run_autonomous_continuity_owner_candidates.py,sha256:f23a7d7e737f4724e2368fac8a01c39e3b49c35f993f0cb7cc7687a619cb2b87,-,defer,novelos-repository:license-unverified,仅作为迁移参考，不进入 V1 生产包,documentation-review,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/scripts/run_autonomous_critic_fault.py,sha256:9e13be1a67e97c3769a3b944de284a353cfdd859c65ae4e39435acdc3ba7a26e,-,defer,novelos-repository:license-unverified,仅作为迁移参考，不进入 V1 生产包,documentation-review,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/scripts/run_autonomous_critic_fault_revision_v2.py,sha256:f9c9d7b5b2c9cf87fdcedf01843d2226b522ffb9198b838856583df97d3edbd1,-,defer,novelos-repository:license-unverified,仅作为迁移参考，不进入 V1 生产包,documentation-review,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/scripts/run_autonomous_direction_ideation_selection.py,sha256:75d0c1a75ac743fec351aa23b3cf5972d2c4fa0dc36e87701d93ab6bf772b6a5,-,defer,novelos-repository:license-unverified,仅作为迁移参考，不进入 V1 生产包,documentation-review,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/scripts/run_autonomous_fault_upstream_conformance.py,sha256:e01b541817f98d086d76afeb6b8673656bc724dec95cfcd2ac52b360ee3f7f23,-,defer,novelos-repository:license-unverified,仅作为迁移参考，不进入 V1 生产包,documentation-review,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/scripts/run_autonomous_fidelity_milestones.py,sha256:90d48b9c25ab4351fb838d7f88377bb23a0446dec665c988fb4b867a9f24ab09,-,defer,novelos-repository:license-unverified,仅作为迁移参考，不进入 V1 生产包,documentation-review,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/scripts/run_autonomous_output_unit_downstream.py,sha256:fa707a4a02373f75987eb0976f1663660ea601aae3ef2d9eaf33e87d76ef063b,-,defer,novelos-repository:license-unverified,仅作为迁移参考，不进入 V1 生产包,documentation-review,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/scripts/run_autonomous_output_unit_pair.py,sha256:408441252a74537fdd52b3be386cc58b5a28c10586edd68aab0f517095a7e1f3,-,defer,novelos-repository:license-unverified,仅作为迁移参考，不进入 V1 生产包,documentation-review,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/scripts/run_autonomous_planning_downstream.py,sha256:bf3d41c9704d23be148022ae6fe5d3a383888e02d69e9594fe816f8a273bf943,-,defer,novelos-repository:license-unverified,仅作为迁移参考，不进入 V1 生产包,documentation-review,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/scripts/run_autonomous_planning_method_selection.py,sha256:01e7c50ff8bdfe0ce28b39aae6b7d75b6814fbe5b4132b0dc7d70bdce8cd4e0d,-,defer,novelos-repository:license-unverified,仅作为迁移参考，不进入 V1 生产包,documentation-review,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/scripts/run_autonomous_semantic_evaluation.py,sha256:a8f95ffab85d78ef7081c4ed0f58c76a016ed63e4315484553d11bf07bd31199,-,defer,novelos-repository:license-unverified,仅作为迁移参考，不进入 V1 生产包,documentation-review,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/scripts/run_autonomous_stage6b_architecture_character_endpoint_downstream.py,sha256:a8fb5b6082b28d084943cf3921727408783917b993d0d71f2ff7a8d4ed4d4abc,-,defer,novelos-repository:license-unverified,仅作为迁移参考，不进入 V1 生产包,documentation-review,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/scripts/run_autonomous_stage6b_architecture_character_endpoint_selection.py,sha256:ee32ac9f1e08500567f78fe75ab462fda092a56be38217610ca5b93670710088,-,defer,novelos-repository:license-unverified,仅作为迁移参考，不进入 V1 生产包,documentation-review,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/scripts/run_autonomous_stage6b_architecture_optional_downstream.py,sha256:900c25a0f73136a5a2d83c69ea808e7b23c4b271a8583f6316472ab4d1292321,-,defer,novelos-repository:license-unverified,仅作为迁移参考，不进入 V1 生产包,documentation-review,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/scripts/run_autonomous_stage6b_architecture_optional_downstream_v2.py,sha256:f528be613751d9a5b236a3641ae1b3fee8c1085b97a7190984cdd29445168966,-,defer,novelos-repository:license-unverified,仅作为迁移参考，不进入 V1 生产包,documentation-review,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/scripts/run_autonomous_stage6b_architecture_optional_selection.py,sha256:036387af65c2c1e233e58c708ccd4760027932da79bc652191705b8c657f1d03,-,defer,novelos-repository:license-unverified,仅作为迁移参考，不进入 V1 生产包,documentation-review,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/scripts/run_autonomous_stage6b_architecture_wmeta_coordination.py,sha256:b3c01cceecca58fb0f12d8f20ec45749dcf827bc0f497a520de0fe1bb3b04d39,-,defer,novelos-repository:license-unverified,仅作为迁移参考，不进入 V1 生产包,documentation-review,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/scripts/run_autonomous_work_completion_review.py,sha256:0405a0f7a0a7e504b7110c0425131bbd43ebe59dcc855d2150402391049ad2d4,-,defer,novelos-repository:license-unverified,仅作为迁移参考，不进入 V1 生产包,documentation-review,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/scripts/run_autonomous_writer_exact_authority.py,sha256:70bf3f1d9b59b49cb1fb26977f30bcbddba0fa03296d1ee676db4f976eb32342,-,defer,novelos-repository:license-unverified,仅作为迁移参考，不进入 V1 生产包,documentation-review,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/scripts/run_story_planning_claim_revision.py,sha256:b58aecc57cda79e0364f66a0e0f410d3598b336cbf081b6681ac552b3ea10476,-,defer,novelos-repository:license-unverified,仅作为迁移参考，不进入 V1 生产包,documentation-review,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/scripts/run_story_planning_experiment.py,sha256:1ce565512a8c81c70de3a3b45268c9f59baac0dd5d72a9f7bf9ef2616dc95742,-,defer,novelos-repository:license-unverified,仅作为迁移参考，不进入 V1 生产包,documentation-review,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/scripts/run_story_planning_shadow.py,sha256:41b07e7a2980ecaad6fd4f6bb71b85458d7b79a0d036e4a0c87a447d52c7066f,-,defer,novelos-repository:license-unverified,仅作为迁移参考，不进入 V1 生产包,documentation-review,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/scripts/run_writer_quality_cell.py,sha256:83bd823b1d6331c827900d54a9d44fb9416e468348279151179d401759179874,-,defer,novelos-repository:license-unverified,仅作为迁移参考，不进入 V1 生产包,documentation-review,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/scripts/run_writer_reviewer_controlled_conformance.py,sha256:3e4f659f4d9e0f4e15460f816edb5a093c2d6f0b3f34debe841c61ee27583cdb,-,defer,novelos-repository:license-unverified,仅作为迁移参考，不进入 V1 生产包,documentation-review,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/scripts/run_writer_reviewer_controlled_conformance_v3.py,sha256:d9fe4d77a9b10c9eaeb707d1c9d5befdaf8c1a32381b4f2295d9c06ce8ec5135,-,defer,novelos-repository:license-unverified,仅作为迁移参考，不进入 V1 生产包,documentation-review,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/scripts/run_writer_stage7_quality_diff.py,sha256:f1ebf5f85e97397d4e8002bbd90e615283a99e13722d3b628492ccedf8071e18,-,defer,novelos-repository:license-unverified,仅作为迁移参考，不进入 V1 生产包,documentation-review,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/scripts/run_writer_stage7_shadow.py,sha256:4e4d72e22aaeeee55766536ae54fd15990eb837a5ffed2eaba4fcb4cdbf4d881,-,defer,novelos-repository:license-unverified,仅作为迁移参考，不进入 V1 生产包,documentation-review,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/scripts/seal_novel_quality_labels.py,sha256:f1dc1507e5bf2d7f786c36703034e7340974e8a59075e38453c05d4ee688216b,-,defer,novelos-repository:license-unverified,仅作为迁移参考，不进入 V1 生产包,documentation-review,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/scripts/skill_inventory.py,sha256:7dc78826746fa90cf21179bc7249be440e7e8039363ca3b296f4ed5e09fb25c2,-,defer,novelos-repository:license-unverified,仅作为迁移参考，不进入 V1 生产包,documentation-review,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/scripts/suggest_novel_quality_labels.py,sha256:4a0102013c05d0a07ec77390545c1547ab82eb179fae1aa86dd2dea7f6d49d2c,-,defer,novelos-repository:license-unverified,仅作为迁移参考，不进入 V1 生产包,documentation-review,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/src/application/architecture_fidelity.py,sha256:f9dcfc4ea098ccdfc06d67878ffa1d165032996ec3faaed25277d5a9730fefc0,mcp/novelos/migration_specs/application/architecture_fidelity.py,adapt,novelos-repository:license-unverified,只提取契约、确定性校验和失败语义，不复制编排 Runtime,mcp/novelos/tests/services,planned
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/src/application/automation_promotion.py,sha256:ebe5b1adc63a46116b7b6be0a611ceff9caeb2f4bf8705934c734b7de6ba14db,-,defer,novelos-repository:license-unverified,高级评测、Shadow、恢复或自动晋级延后,deferred-wave-d,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/src/application/chapter_execution_card.py,sha256:8d315105adc8cb94c191d365cb5d93f78e747b341daf2fa44445012be3ee90bc,mcp/novelos/migration_specs/application/chapter_execution_card.py,adapt,novelos-repository:license-unverified,只提取契约、确定性校验和失败语义，不复制编排 Runtime,mcp/novelos/tests/services,planned
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/src/application/context_builder.py,sha256:328b1b9afea5989cf7ae86db90cd2bc87b171824c0b9b7fa49d7f8234c47b219,mcp/novelos/migration_specs/application/context_builder.py,adapt,novelos-repository:license-unverified,只提取契约、确定性校验和失败语义，不复制编排 Runtime,mcp/novelos/tests/services,planned
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/src/application/continuity_contract.py,sha256:29983b9f52aeffa69421a338a6fe999d52c6d495065cbb4c0b6e5f337fd5f01b,mcp/novelos/migration_specs/application/continuity_contract.py,adapt,novelos-repository:license-unverified,只提取契约、确定性校验和失败语义，不复制编排 Runtime,mcp/novelos/tests/services,planned
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/src/application/continuity_runner.py,sha256:242d122fb1f1d526e51ed44339d22de0562160b937190e352cf959b709a6fed3,mcp/novelos/migration_specs/application/continuity_runner.py,adapt,novelos-repository:license-unverified,只提取契约、确定性校验和失败语义，不复制编排 Runtime,mcp/novelos/tests/services,planned
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/src/application/dependency_propagator.py,sha256:5e86ad828d7c8eff5cdcf3e47ad7f8810ec03f2b6da5967a3d35e5ec3061b5bb,mcp/novelos/migration_specs/application/dependency_propagator.py,adapt,novelos-repository:license-unverified,只提取契约、确定性校验和失败语义，不复制编排 Runtime,mcp/novelos/tests/services,planned
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/src/application/evaluation/prose_style_scorer.py,sha256:ed5b2ab518cb89bb16be5ef9b8e7ed22c003ef5c0314d21341abeb47f7edfb10,-,defer,novelos-repository:license-unverified,高级评测、Shadow、恢复或自动晋级延后,deferred-wave-d,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/src/application/evaluation/quality_dimension_mapping.py,sha256:6805c775329717333b5b937453730c11c31ed84b7cd35e6fe15569bb781bfea2,-,defer,novelos-repository:license-unverified,高级评测、Shadow、恢复或自动晋级延后,deferred-wave-d,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/src/application/evaluation/reference_method_candidate.py,sha256:5460575130e896d3a0ae944c9ae283b6e4fae49c3a1255fe39e4be3108643b16,-,defer,novelos-repository:license-unverified,高级评测、Shadow、恢复或自动晋级延后,deferred-wave-d,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/src/application/evaluation/trusted_writer_evaluation.py,sha256:4b7691408d6737f2ca80b2e4d0242832c3a65b98cac807b27cfc3d0cfeb1aede,-,defer,novelos-repository:license-unverified,高级评测、Shadow、恢复或自动晋级延后,deferred-wave-d,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/src/application/evaluation/writer_quality_diff.py,sha256:bd56f17da9fbb2cbc8e7084f6802efec42fb001837be9af36e44d6486fa26bb9,-,defer,novelos-repository:license-unverified,高级评测、Shadow、恢复或自动晋级延后,deferred-wave-d,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/src/application/evaluation/writer_real_quality_reviewer.py,sha256:5edac10432e50fd172f506017ad1a33e65c9fec1e57d97909d59f8a07060ee83,-,defer,novelos-repository:license-unverified,高级评测、Shadow、恢复或自动晋级延后,deferred-wave-d,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/src/application/evaluation/writer_reviewer_conformance.py,sha256:b379c11ee3aa00db55481d5a8686bf22ce666a1641928799cb211aaed6d2cdd6,-,defer,novelos-repository:license-unverified,高级评测、Shadow、恢复或自动晋级延后,deferred-wave-d,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/src/application/evaluation/writer_reviewer_policy.py,sha256:077032b4c65891f8fa3ad952b71fbd0b683a90d64e5fcf10c2923efed3c36219,-,defer,novelos-repository:license-unverified,高级评测、Shadow、恢复或自动晋级延后,deferred-wave-d,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/src/application/evaluation/writer_reviewer_probe_qualification.py,sha256:9cc948c4c92d333dc82b0e8b73722c0d71252cfaef208010b4bd35427ab76360,-,defer,novelos-repository:license-unverified,高级评测、Shadow、恢复或自动晋级延后,deferred-wave-d,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/src/application/evaluation/writer_reviewer_qualification.py,sha256:240749afd5635223d0818ae4db826b25a4cefec58686fa3561c33e9a4f9e44ca,-,defer,novelos-repository:license-unverified,高级评测、Shadow、恢复或自动晋级延后,deferred-wave-d,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/src/application/event_bus.py,sha256:c40d01f9e080c1605c0a82ab0853e8a97e4f029d744cb9eb96ba9af7ba0303ca,mcp/novelos/migration_specs/application/event_bus.py,adapt,novelos-repository:license-unverified,只提取契约、确定性校验和失败语义，不复制编排 Runtime,mcp/novelos/tests/services,planned
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/src/application/evidence_case_freeze.py,sha256:1ff9e801e229e588d108da9db2f7f83471de8ffd4184b7ac83163a7b13a27cde,-,defer,novelos-repository:license-unverified,高级评测、Shadow、恢复或自动晋级延后,deferred-wave-d,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/src/application/memory_agent.py,sha256:57e2587fa123905f45a519ec857ece821f4d6e397d656ba6cc22a36677ec62c4,mcp/novelos/migration_specs/application/memory_agent.py,adapt,novelos-repository:license-unverified,只提取契约、确定性校验和失败语义，不复制编排 Runtime,mcp/novelos/tests/services,planned
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/src/application/project_context.py,sha256:c8397b94ef64e9971eae727b92bd3403318e6172fde5cffc6d59590b14c13772,mcp/novelos/migration_specs/application/project_context.py,adapt,novelos-repository:license-unverified,只提取契约、确定性校验和失败语义，不复制编排 Runtime,mcp/novelos/tests/services,planned
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/src/application/prompt_markdown.py,sha256:8405de8303f0b577c86a6d6da56aa56df8eb2b688c0929056bedd9034e661809,mcp/novelos/migration_specs/application/prompt_markdown.py,adapt,novelos-repository:license-unverified,只提取契约、确定性校验和失败语义，不复制编排 Runtime,mcp/novelos/tests/services,planned
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/src/application/runtime/__init__.py,sha256:7585ed1fea8f30a1f50279dbe52143585ff182ee6b4fff7074261ec53bd37772,-,reject,novelos-repository:license-unverified,旧 UI、LLM 或 Agent Runtime 不进入纯 Codex 生产路径,not_applicable,rejected
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/src/application/runtime/architecture_owner_shadow_runner.py,sha256:0c1d695e2ad247da26c598fbde8ba5785d0b402e9dedd8b5b2c116f5d8696fc9,-,reject,novelos-repository:license-unverified,旧 UI、LLM 或 Agent Runtime 不进入纯 Codex 生产路径,not_applicable,rejected
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/src/application/runtime/architecture_prompt.py,sha256:167293a30ed7540412f72def4904ff547211b75248cc7253d6b4a6a7f30d6c5b,-,reject,novelos-repository:license-unverified,旧 UI、LLM 或 Agent Runtime 不进入纯 Codex 生产路径,not_applicable,rejected
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/src/application/runtime/architecture_runner.py,sha256:1816c358b0fc9db0a8bb681389e7f50997ef50bf2afe6063bdc7971337be5507,-,reject,novelos-repository:license-unverified,旧 UI、LLM 或 Agent Runtime 不进入纯 Codex 生产路径,not_applicable,rejected
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/src/application/runtime/architecture_shadow_runner.py,sha256:4b34d5683349562e22493e23f4e99289e88550dac9d26b374fa7577930775780,-,reject,novelos-repository:license-unverified,旧 UI、LLM 或 Agent Runtime 不进入纯 Codex 生产路径,not_applicable,rejected
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/src/application/runtime/architecture_style_shadow_runner.py,sha256:a63063ef3be11c9e66410419db20d31f98a9880da605ec8a0dbe32b8c2364144,-,reject,novelos-repository:license-unverified,旧 UI、LLM 或 Agent Runtime 不进入纯 Codex 生产路径,not_applicable,rejected
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/src/application/runtime/chapter_review_shadow_runner.py,sha256:20ce1c16cf7f040e1e78470cb89a817ace7d500e510850b639e3a444cd15280e,-,reject,novelos-repository:license-unverified,旧 UI、LLM 或 Agent Runtime 不进入纯 Codex 生产路径,not_applicable,rejected
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/src/application/runtime/commit.py,sha256:d0168d5d7f79c6ba926e85690a56790ad31d13e584a0ca586f29056dadd3f907,-,reject,novelos-repository:license-unverified,旧 UI、LLM 或 Agent Runtime 不进入纯 Codex 生产路径,not_applicable,rejected
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/src/application/runtime/rewrite_loop.py,sha256:4a38362e67e72be5237660d9c9986859adf82db16bb47f3bc6cfee25cdc889e4,-,reject,novelos-repository:license-unverified,旧 UI、LLM 或 Agent Runtime 不进入纯 Codex 生产路径,not_applicable,rejected
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/src/application/runtime/runtime.py,sha256:8e98245463f718c6315e14cd37cd58843ea7cf1b03fec3018c2602301a6aa522,-,reject,novelos-repository:license-unverified,旧 UI、LLM 或 Agent Runtime 不进入纯 Codex 生产路径,not_applicable,rejected
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/src/application/runtime/sub_agent.py,sha256:317221d85bd7f2d7ed4e4d1523e4d99898d276ea6600a00e2f4365e588ba6e71,-,reject,novelos-repository:license-unverified,旧 UI、LLM 或 Agent Runtime 不进入纯 Codex 生产路径,not_applicable,rejected
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/src/application/runtime/tracing.py,sha256:813c08379eda7599a1c0807648ed5c21201adca8691ce4aa901369fcce7a91a4,-,reject,novelos-repository:license-unverified,旧 UI、LLM 或 Agent Runtime 不进入纯 Codex 生产路径,not_applicable,rejected
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/src/application/runtime/writer_shadow_runner.py,sha256:1fcd154c1296da7015708cb2c612dfe713a2d21a34d3838189fefe6fac6a2af3,-,reject,novelos-repository:license-unverified,旧 UI、LLM 或 Agent Runtime 不进入纯 Codex 生产路径,not_applicable,rejected
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/src/application/story_planning_contract.py,sha256:5081275f72dd1c40b473fbfab153deec4f5e814e04283f9a0945fa8397fc316a,mcp/novelos/migration_specs/application/story_planning_contract.py,adapt,novelos-repository:license-unverified,只提取契约、确定性校验和失败语义，不复制编排 Runtime,mcp/novelos/tests/services,planned
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/src/application/story_planning_production.py,sha256:c9891a07976da0cf72b9328338dbe240dffebbda0233a5c19e5088a8d29f1a29,mcp/novelos/migration_specs/application/story_planning_production.py,adapt,novelos-repository:license-unverified,只提取契约、确定性校验和失败语义，不复制编排 Runtime,mcp/novelos/tests/services,planned
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/src/application/story_planning_runner.py,sha256:10de595012c3c2d3fc4db712a70cbe1b68d6e51821d756f24059a884f01cc4cd,mcp/novelos/migration_specs/application/story_planning_runner.py,adapt,novelos-repository:license-unverified,只提取契约、确定性校验和失败语义，不复制编排 Runtime,mcp/novelos/tests/services,planned
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/src/application/story_planning_shadow_runner.py,sha256:044277430b4b73e2e62db09591d6a51042e9657500ebecc31960068f426da040,-,defer,novelos-repository:license-unverified,高级评测、Shadow、恢复或自动晋级延后,deferred-wave-d,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/src/application/sub_agents/__init__.py,sha256:64fa5e766bc66bc7f83cb52fe7bff9db166ebf4b3dcdc76188164e6beeacd895,-,reject,novelos-repository:license-unverified,旧 UI、LLM 或 Agent Runtime 不进入纯 Codex 生产路径,not_applicable,rejected
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/src/application/sub_agents/critic_sub.py,sha256:cfcf079e45e634581cad0b19ac2d5280444bd9ecefe8e78604f0f758b6591a2a,-,reject,novelos-repository:license-unverified,旧 UI、LLM 或 Agent Runtime 不进入纯 Codex 生产路径,not_applicable,rejected
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/src/application/sub_agents/humanizer_sub.py,sha256:5d6f01410084968953f235e86b98e429a8d0b0984ce18cbef536dab11af6f439,-,reject,novelos-repository:license-unverified,旧 UI、LLM 或 Agent Runtime 不进入纯 Codex 生产路径,not_applicable,rejected
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/src/application/sub_agents/writer_rewrite_sub.py,sha256:cbeae847af69c6e1b36147668e3b5f6a632da4ff5d054a050eb11c64f74989cd,-,reject,novelos-repository:license-unverified,旧 UI、LLM 或 Agent Runtime 不进入纯 Codex 生产路径,not_applicable,rejected
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/src/application/upstream_recovery.py,sha256:6e0e340e02e3b5c0e5286e7b08f783173141c617c594c68b4de95d268df1ce12,-,defer,novelos-repository:license-unverified,高级评测、Shadow、恢复或自动晋级延后,deferred-wave-d,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/src/application/work_completion_runner.py,sha256:5a4e0ff004b25965548860a3d38cf10eb017a2510a46b1fef64b366aeee906d8,-,defer,novelos-repository:license-unverified,高级评测、Shadow、恢复或自动晋级延后,deferred-wave-d,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/src/application/writer_authority.py,sha256:0ed7f814075229e9378fdd11c6e4adc38176ccab649770667627dcfb7ff0de71,mcp/novelos/migration_specs/application/writer_authority.py,adapt,novelos-repository:license-unverified,只提取契约、确定性校验和失败语义，不复制编排 Runtime,mcp/novelos/tests/services,planned
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/src/domain/__init__.py,sha256:069b088cb88be036990d94ff7a5fc6637198c9eff3a3d18bf612289fa2e51472,mcp/novelos/src/novelos_mcp/domain/__init__.py,adapt,novelos-repository:license-unverified,提取领域契约并移除旧 Runtime 耦合,mcp/novelos/tests/domain,planned
